6	polyAll-tst/img_00133.png
9	polyAll-tst/img_00134.png
4	polyAll-tst/img_00135.png
9	polyAll-tst/img_00136.png
6	polyAll-tst/img_00137.png
7	polyAll-tst/img_00138.png
3	polyAll-tst/img_00139.png
10	polyAll-tst/img_00140.png
10	polyAll-tst/img_00141.png
9	polyAll-tst/img_00142.png
9	polyAll-tst/img_00143.png
8	polyAll-tst/img_00144.png
4	polyAll-tst/img_00145.png
9	polyAll-tst/img_00146.png
3	polyAll-tst/img_00147.png
4	polyAll-tst/img_00148.png
9	polyAll-tst/img_00149.png
5	polyAll-tst/img_00150.png
3	polyAll-tst/img_00151.png
9	polyAll-tst/img_00152.png
3	polyAll-tst/img_00153.png
5	polyAll-tst/img_00154.png
8	polyAll-tst/img_00155.png
3	polyAll-tst/img_00156.png
4	polyAll-tst/img_00157.png
10	polyAll-tst/img_00158.png
4	polyAll-tst/img_00159.png
10	polyAll-tst/img_00160.png
10	polyAll-tst/img_00161.png
5	polyAll-tst/img_00162.png
8	polyAll-tst/img_00163.png
8	polyAll-tst/img_00164.png
4	polyAll-tst/img_00165.png
4	polyAll-tst/img_00166.png
3	polyAll-tst/img_00167.png
8	polyAll-tst/img_00168.png
8	polyAll-tst/img_00169.png
10	polyAll-tst/img_00170.png
4	polyAll-tst/img_00171.png
7	polyAll-tst/img_00172.png
9	polyAll-tst/img_00173.png
4	polyAll-tst/img_00174.png
7	polyAll-tst/img_00175.png
8	polyAll-tst/img_00176.png
5	polyAll-tst/img_00177.png
7	polyAll-tst/img_00178.png
8	polyAll-tst/img_00179.png
5	polyAll-tst/img_00180.png
5	polyAll-tst/img_00181.png
10	polyAll-tst/img_00182.png
4	polyAll-tst/img_00183.png
8	polyAll-tst/img_00184.png
5	polyAll-tst/img_00185.png
5	polyAll-tst/img_00186.png
7	polyAll-tst/img_00187.png
5	polyAll-tst/img_00188.png
9	polyAll-tst/img_00189.png
3	polyAll-tst/img_00190.png
10	polyAll-tst/img_00191.png
8	polyAll-tst/img_00192.png
4	polyAll-tst/img_00193.png
4	polyAll-tst/img_00194.png
4	polyAll-tst/img_00195.png
6	polyAll-tst/img_00196.png
7	polyAll-tst/img_00197.png
3	polyAll-tst/img_00198.png
5	polyAll-tst/img_00199.png
4	polyAll-tst/img_00200.png
4	polyAll-tst/img_00201.png
6	polyAll-tst/img_00202.png
5	polyAll-tst/img_00203.png
10	polyAll-tst/img_00204.png
10	polyAll-tst/img_00205.png
9	polyAll-tst/img_00206.png
3	polyAll-tst/img_00207.png
9	polyAll-tst/img_00208.png
8	polyAll-tst/img_00209.png
8	polyAll-tst/img_00210.png
4	polyAll-tst/img_00211.png
3	polyAll-tst/img_00212.png
8	polyAll-tst/img_00213.png
9	polyAll-tst/img_00214.png
8	polyAll-tst/img_00215.png
6	polyAll-tst/img_00216.png
7	polyAll-tst/img_00217.png
6	polyAll-tst/img_00218.png
5	polyAll-tst/img_00219.png
6	polyAll-tst/img_00220.png
3	polyAll-tst/img_00221.png
8	polyAll-tst/img_00222.png
10	polyAll-tst/img_00223.png
8	polyAll-tst/img_00224.png
5	polyAll-tst/img_00225.png
8	polyAll-tst/img_00226.png
4	polyAll-tst/img_00227.png
3	polyAll-tst/img_00228.png
6	polyAll-tst/img_00229.png
8	polyAll-tst/img_00230.png
6	polyAll-tst/img_00231.png
9	polyAll-tst/img_00232.png
7	polyAll-tst/img_00233.png
5	polyAll-tst/img_00234.png
9	polyAll-tst/img_00235.png
8	polyAll-tst/img_00236.png
5	polyAll-tst/img_00237.png
8	polyAll-tst/img_00238.png
9	polyAll-tst/img_00239.png
4	polyAll-tst/img_00240.png
5	polyAll-tst/img_00241.png
6	polyAll-tst/img_00242.png
5	polyAll-tst/img_00243.png
3	polyAll-tst/img_00244.png
10	polyAll-tst/img_00245.png
6	polyAll-tst/img_00246.png
6	polyAll-tst/img_00247.png
3	polyAll-tst/img_00248.png
8	polyAll-tst/img_00249.png
3	polyAll-tst/img_00250.png
6	polyAll-tst/img_00251.png
9	polyAll-tst/img_00252.png
4	polyAll-tst/img_00253.png
7	polyAll-tst/img_00254.png
8	polyAll-tst/img_00255.png
10	polyAll-tst/img_00256.png
10	polyAll-tst/img_00257.png
8	polyAll-tst/img_00258.png
9	polyAll-tst/img_00259.png
4	polyAll-tst/img_00260.png
9	polyAll-tst/img_00261.png
5	polyAll-tst/img_00262.png
5	polyAll-tst/img_00263.png
6	polyAll-tst/img_00264.png
9	polyAll-tst/img_00265.png
8	polyAll-tst/img_00266.png
4	polyAll-tst/img_00267.png
4	polyAll-tst/img_00268.png
6	polyAll-tst/img_00269.png
5	polyAll-tst/img_00270.png
7	polyAll-tst/img_00271.png
9	polyAll-tst/img_00272.png
4	polyAll-tst/img_00273.png
9	polyAll-tst/img_00274.png
5	polyAll-tst/img_00275.png
4	polyAll-tst/img_00276.png
9	polyAll-tst/img_00277.png
3	polyAll-tst/img_00278.png
6	polyAll-tst/img_00279.png
8	polyAll-tst/img_00280.png
10	polyAll-tst/img_00281.png
3	polyAll-tst/img_00282.png
10	polyAll-tst/img_00283.png
3	polyAll-tst/img_00284.png
8	polyAll-tst/img_00285.png
10	polyAll-tst/img_00286.png
4	polyAll-tst/img_00287.png
4	polyAll-tst/img_00288.png
3	polyAll-tst/img_00289.png
6	polyAll-tst/img_00290.png
10	polyAll-tst/img_00291.png
7	polyAll-tst/img_00292.png
4	polyAll-tst/img_00293.png
7	polyAll-tst/img_00294.png
5	polyAll-tst/img_00295.png
5	polyAll-tst/img_00296.png
8	polyAll-tst/img_00297.png
10	polyAll-tst/img_00298.png
4	polyAll-tst/img_00299.png
9	polyAll-tst/img_00300.png
7	polyAll-tst/img_00301.png
9	polyAll-tst/img_00302.png
4	polyAll-tst/img_00303.png
10	polyAll-tst/img_00304.png
3	polyAll-tst/img_00305.png
9	polyAll-tst/img_00306.png
8	polyAll-tst/img_00307.png
6	polyAll-tst/img_00308.png
5	polyAll-tst/img_00309.png
3	polyAll-tst/img_00310.png
3	polyAll-tst/img_00311.png
7	polyAll-tst/img_00312.png
4	polyAll-tst/img_00313.png
4	polyAll-tst/img_00314.png
4	polyAll-tst/img_00315.png
5	polyAll-tst/img_00316.png
9	polyAll-tst/img_00317.png
10	polyAll-tst/img_00318.png
10	polyAll-tst/img_00319.png
7	polyAll-tst/img_00320.png
9	polyAll-tst/img_00321.png
8	polyAll-tst/img_00322.png
10	polyAll-tst/img_00323.png
8	polyAll-tst/img_00324.png
5	polyAll-tst/img_00325.png
3	polyAll-tst/img_00326.png
3	polyAll-tst/img_00327.png
8	polyAll-tst/img_00328.png
7	polyAll-tst/img_00329.png
4	polyAll-tst/img_00330.png
4	polyAll-tst/img_00331.png
7	polyAll-tst/img_00332.png
9	polyAll-tst/img_00333.png
5	polyAll-tst/img_00334.png
5	polyAll-tst/img_00335.png
9	polyAll-tst/img_00336.png
9	polyAll-tst/img_00337.png
6	polyAll-tst/img_00338.png
9	polyAll-tst/img_00339.png
6	polyAll-tst/img_00340.png
8	polyAll-tst/img_00341.png
4	polyAll-tst/img_00342.png
8	polyAll-tst/img_00343.png
8	polyAll-tst/img_00344.png
6	polyAll-tst/img_00345.png
3	polyAll-tst/img_00346.png
5	polyAll-tst/img_00347.png
7	polyAll-tst/img_00348.png
10	polyAll-tst/img_00349.png
7	polyAll-tst/img_00350.png
9	polyAll-tst/img_00351.png
6	polyAll-tst/img_00352.png
3	polyAll-tst/img_00353.png
4	polyAll-tst/img_00354.png
4	polyAll-tst/img_00355.png
3	polyAll-tst/img_00356.png
8	polyAll-tst/img_00357.png
9	polyAll-tst/img_00358.png
9	polyAll-tst/img_00359.png
3	polyAll-tst/img_00360.png
9	polyAll-tst/img_00361.png
3	polyAll-tst/img_00362.png
4	polyAll-tst/img_00363.png
6	polyAll-tst/img_00364.png
5	polyAll-tst/img_00365.png
6	polyAll-tst/img_00366.png
4	polyAll-tst/img_00367.png
8	polyAll-tst/img_00368.png
10	polyAll-tst/img_00369.png
9	polyAll-tst/img_00370.png
6	polyAll-tst/img_00371.png
5	polyAll-tst/img_00372.png
6	polyAll-tst/img_00373.png
8	polyAll-tst/img_00374.png
5	polyAll-tst/img_00375.png
10	polyAll-tst/img_00376.png
5	polyAll-tst/img_00377.png
4	polyAll-tst/img_00378.png
4	polyAll-tst/img_00379.png
10	polyAll-tst/img_00380.png
10	polyAll-tst/img_00381.png
6	polyAll-tst/img_00382.png
5	polyAll-tst/img_00383.png
10	polyAll-tst/img_00384.png
5	polyAll-tst/img_00385.png
3	polyAll-tst/img_00386.png
8	polyAll-tst/img_00387.png
8	polyAll-tst/img_00388.png
9	polyAll-tst/img_00389.png
7	polyAll-tst/img_00390.png
7	polyAll-tst/img_00391.png
7	polyAll-tst/img_00392.png
5	polyAll-tst/img_00393.png
6	polyAll-tst/img_00394.png
10	polyAll-tst/img_00395.png
8	polyAll-tst/img_00396.png
6	polyAll-tst/img_00397.png
5	polyAll-tst/img_00398.png
7	polyAll-tst/img_00399.png
3	polyAll-tst/img_00400.png
10	polyAll-tst/img_00401.png
8	polyAll-tst/img_00402.png
10	polyAll-tst/img_00403.png
6	polyAll-tst/img_00404.png
3	polyAll-tst/img_00405.png
4	polyAll-tst/img_00406.png
3	polyAll-tst/img_00407.png
3	polyAll-tst/img_00408.png
6	polyAll-tst/img_00409.png
9	polyAll-tst/img_00410.png
7	polyAll-tst/img_00411.png
4	polyAll-tst/img_00412.png
6	polyAll-tst/img_00413.png
10	polyAll-tst/img_00414.png
6	polyAll-tst/img_00415.png
9	polyAll-tst/img_00416.png
8	polyAll-tst/img_00417.png
9	polyAll-tst/img_00418.png
3	polyAll-tst/img_00419.png
8	polyAll-tst/img_00420.png
6	polyAll-tst/img_00421.png
6	polyAll-tst/img_00422.png
8	polyAll-tst/img_00423.png
4	polyAll-tst/img_00424.png
4	polyAll-tst/img_00425.png
10	polyAll-tst/img_00426.png
3	polyAll-tst/img_00427.png
9	polyAll-tst/img_00428.png
7	polyAll-tst/img_00429.png
3	polyAll-tst/img_00430.png
10	polyAll-tst/img_00431.png
6	polyAll-tst/img_00432.png
6	polyAll-tst/img_00433.png
3	polyAll-tst/img_00434.png
10	polyAll-tst/img_00435.png
4	polyAll-tst/img_00436.png
7	polyAll-tst/img_00437.png
3	polyAll-tst/img_00438.png
7	polyAll-tst/img_00439.png
9	polyAll-tst/img_00440.png
3	polyAll-tst/img_00441.png
7	polyAll-tst/img_00442.png
4	polyAll-tst/img_00443.png
6	polyAll-tst/img_00444.png
4	polyAll-tst/img_00445.png
10	polyAll-tst/img_00446.png
8	polyAll-tst/img_00447.png
3	polyAll-tst/img_00448.png
5	polyAll-tst/img_00449.png
8	polyAll-tst/img_00450.png
5	polyAll-tst/img_00451.png
8	polyAll-tst/img_00452.png
8	polyAll-tst/img_00453.png
9	polyAll-tst/img_00454.png
4	polyAll-tst/img_00455.png
6	polyAll-tst/img_00456.png
6	polyAll-tst/img_00457.png
4	polyAll-tst/img_00458.png
10	polyAll-tst/img_00459.png
10	polyAll-tst/img_00460.png
3	polyAll-tst/img_00461.png
10	polyAll-tst/img_00462.png
5	polyAll-tst/img_00463.png
4	polyAll-tst/img_00464.png
7	polyAll-tst/img_00465.png
10	polyAll-tst/img_00466.png
8	polyAll-tst/img_00467.png
7	polyAll-tst/img_00468.png
4	polyAll-tst/img_00469.png
4	polyAll-tst/img_00470.png
3	polyAll-tst/img_00471.png
4	polyAll-tst/img_00472.png
3	polyAll-tst/img_00473.png
5	polyAll-tst/img_00474.png
10	polyAll-tst/img_00475.png
6	polyAll-tst/img_00476.png
6	polyAll-tst/img_00477.png
3	polyAll-tst/img_00478.png
5	polyAll-tst/img_00479.png
8	polyAll-tst/img_00480.png
6	polyAll-tst/img_00481.png
7	polyAll-tst/img_00482.png
8	polyAll-tst/img_00483.png
9	polyAll-tst/img_00484.png
8	polyAll-tst/img_00485.png
9	polyAll-tst/img_00486.png
10	polyAll-tst/img_00487.png
5	polyAll-tst/img_00488.png
9	polyAll-tst/img_00489.png
9	polyAll-tst/img_00490.png
4	polyAll-tst/img_00491.png
9	polyAll-tst/img_00492.png
3	polyAll-tst/img_00493.png
4	polyAll-tst/img_00494.png
6	polyAll-tst/img_00495.png
3	polyAll-tst/img_00496.png
4	polyAll-tst/img_00497.png
9	polyAll-tst/img_00498.png
5	polyAll-tst/img_00499.png
6	polyAll-tst/img_00500.png
7	polyAll-tst/img_00501.png
5	polyAll-tst/img_00502.png
7	polyAll-tst/img_00503.png
3	polyAll-tst/img_00504.png
5	polyAll-tst/img_00505.png
4	polyAll-tst/img_00506.png
8	polyAll-tst/img_00507.png
8	polyAll-tst/img_00508.png
5	polyAll-tst/img_00509.png
8	polyAll-tst/img_00510.png
4	polyAll-tst/img_00511.png
6	polyAll-tst/img_00512.png
7	polyAll-tst/img_00513.png
9	polyAll-tst/img_00514.png
5	polyAll-tst/img_00515.png
8	polyAll-tst/img_00516.png
10	polyAll-tst/img_00517.png
8	polyAll-tst/img_00518.png
6	polyAll-tst/img_00519.png
9	polyAll-tst/img_00520.png
9	polyAll-tst/img_00521.png
5	polyAll-tst/img_00522.png
4	polyAll-tst/img_00523.png
10	polyAll-tst/img_00524.png
5	polyAll-tst/img_00525.png
4	polyAll-tst/img_00526.png
4	polyAll-tst/img_00527.png
3	polyAll-tst/img_00528.png
5	polyAll-tst/img_00529.png
6	polyAll-tst/img_00530.png
10	polyAll-tst/img_00531.png
9	polyAll-tst/img_00532.png
6	polyAll-tst/img_00533.png
4	polyAll-tst/img_00534.png
8	polyAll-tst/img_00535.png
5	polyAll-tst/img_00536.png
6	polyAll-tst/img_00537.png
4	polyAll-tst/img_00538.png
10	polyAll-tst/img_00539.png
3	polyAll-tst/img_00540.png
9	polyAll-tst/img_00541.png
7	polyAll-tst/img_00542.png
4	polyAll-tst/img_00543.png
3	polyAll-tst/img_00544.png
8	polyAll-tst/img_00545.png
3	polyAll-tst/img_00546.png
6	polyAll-tst/img_00547.png
6	polyAll-tst/img_00548.png
8	polyAll-tst/img_00549.png
4	polyAll-tst/img_00550.png
6	polyAll-tst/img_00551.png
6	polyAll-tst/img_00552.png
10	polyAll-tst/img_00553.png
9	polyAll-tst/img_00554.png
4	polyAll-tst/img_00555.png
8	polyAll-tst/img_00556.png
9	polyAll-tst/img_00557.png
6	polyAll-tst/img_00558.png
10	polyAll-tst/img_00559.png
5	polyAll-tst/img_00560.png
4	polyAll-tst/img_00561.png
3	polyAll-tst/img_00562.png
8	polyAll-tst/img_00563.png
3	polyAll-tst/img_00564.png
8	polyAll-tst/img_00565.png
5	polyAll-tst/img_00566.png
4	polyAll-tst/img_00567.png
8	polyAll-tst/img_00568.png
5	polyAll-tst/img_00569.png
6	polyAll-tst/img_00570.png
8	polyAll-tst/img_00571.png
6	polyAll-tst/img_00572.png
9	polyAll-tst/img_00573.png
6	polyAll-tst/img_00574.png
3	polyAll-tst/img_00575.png
5	polyAll-tst/img_00576.png
7	polyAll-tst/img_00577.png
9	polyAll-tst/img_00578.png
4	polyAll-tst/img_00579.png
4	polyAll-tst/img_00580.png
8	polyAll-tst/img_00581.png
9	polyAll-tst/img_00582.png
5	polyAll-tst/img_00583.png
9	polyAll-tst/img_00584.png
6	polyAll-tst/img_00585.png
8	polyAll-tst/img_00586.png
10	polyAll-tst/img_00587.png
8	polyAll-tst/img_00588.png
8	polyAll-tst/img_00589.png
10	polyAll-tst/img_00590.png
9	polyAll-tst/img_00591.png
9	polyAll-tst/img_00592.png
3	polyAll-tst/img_00593.png
4	polyAll-tst/img_00594.png
6	polyAll-tst/img_00595.png
9	polyAll-tst/img_00596.png
3	polyAll-tst/img_00597.png
4	polyAll-tst/img_00598.png
7	polyAll-tst/img_00599.png
9	polyAll-tst/img_00600.png
8	polyAll-tst/img_00601.png
10	polyAll-tst/img_00602.png
8	polyAll-tst/img_00603.png
7	polyAll-tst/img_00604.png
3	polyAll-tst/img_00605.png
7	polyAll-tst/img_00606.png
4	polyAll-tst/img_00607.png
7	polyAll-tst/img_00608.png
5	polyAll-tst/img_00609.png
5	polyAll-tst/img_00610.png
6	polyAll-tst/img_00611.png
9	polyAll-tst/img_00612.png
6	polyAll-tst/img_00613.png
3	polyAll-tst/img_00614.png
4	polyAll-tst/img_00615.png
3	polyAll-tst/img_00616.png
9	polyAll-tst/img_00617.png
3	polyAll-tst/img_00618.png
5	polyAll-tst/img_00619.png
4	polyAll-tst/img_00620.png
6	polyAll-tst/img_00621.png
8	polyAll-tst/img_00622.png
8	polyAll-tst/img_00623.png
9	polyAll-tst/img_00624.png
7	polyAll-tst/img_00625.png
3	polyAll-tst/img_00626.png
5	polyAll-tst/img_00627.png
7	polyAll-tst/img_00628.png
6	polyAll-tst/img_00629.png
4	polyAll-tst/img_00630.png
7	polyAll-tst/img_00631.png
3	polyAll-tst/img_00632.png
5	polyAll-tst/img_00633.png
10	polyAll-tst/img_00634.png
10	polyAll-tst/img_00635.png
7	polyAll-tst/img_00636.png
7	polyAll-tst/img_00637.png
6	polyAll-tst/img_00638.png
7	polyAll-tst/img_00639.png
3	polyAll-tst/img_00640.png
5	polyAll-tst/img_00641.png
3	polyAll-tst/img_00642.png
8	polyAll-tst/img_00643.png
10	polyAll-tst/img_00644.png
4	polyAll-tst/img_00645.png
9	polyAll-tst/img_00646.png
9	polyAll-tst/img_00647.png
8	polyAll-tst/img_00648.png
10	polyAll-tst/img_00649.png
9	polyAll-tst/img_00650.png
10	polyAll-tst/img_00651.png
3	polyAll-tst/img_00652.png
4	polyAll-tst/img_00653.png
4	polyAll-tst/img_00654.png
3	polyAll-tst/img_00655.png
10	polyAll-tst/img_00656.png
10	polyAll-tst/img_00657.png
4	polyAll-tst/img_00658.png
7	polyAll-tst/img_00659.png
3	polyAll-tst/img_00660.png
4	polyAll-tst/img_00661.png
10	polyAll-tst/img_00662.png
3	polyAll-tst/img_00663.png
6	polyAll-tst/img_00664.png
9	polyAll-tst/img_00665.png
9	polyAll-tst/img_00666.png
5	polyAll-tst/img_00667.png
9	polyAll-tst/img_00668.png
3	polyAll-tst/img_00669.png
8	polyAll-tst/img_00670.png
10	polyAll-tst/img_00671.png
9	polyAll-tst/img_00672.png
10	polyAll-tst/img_00673.png
9	polyAll-tst/img_00674.png
9	polyAll-tst/img_00675.png
7	polyAll-tst/img_00676.png
4	polyAll-tst/img_00677.png
7	polyAll-tst/img_00678.png
3	polyAll-tst/img_00679.png
6	polyAll-tst/img_00680.png
5	polyAll-tst/img_00681.png
10	polyAll-tst/img_00682.png
3	polyAll-tst/img_00683.png
6	polyAll-tst/img_00684.png
10	polyAll-tst/img_00685.png
3	polyAll-tst/img_00686.png
3	polyAll-tst/img_00687.png
4	polyAll-tst/img_00688.png
6	polyAll-tst/img_00689.png
4	polyAll-tst/img_00690.png
9	polyAll-tst/img_00691.png
7	polyAll-tst/img_00692.png
7	polyAll-tst/img_00693.png
7	polyAll-tst/img_00694.png
9	polyAll-tst/img_00695.png
3	polyAll-tst/img_00696.png
10	polyAll-tst/img_00697.png
4	polyAll-tst/img_00698.png
5	polyAll-tst/img_00699.png
6	polyAll-tst/img_00700.png
6	polyAll-tst/img_00701.png
7	polyAll-tst/img_00702.png
9	polyAll-tst/img_00703.png
9	polyAll-tst/img_00704.png
3	polyAll-tst/img_00705.png
5	polyAll-tst/img_00706.png
3	polyAll-tst/img_00707.png
6	polyAll-tst/img_00708.png
4	polyAll-tst/img_00709.png
8	polyAll-tst/img_00710.png
7	polyAll-tst/img_00711.png
6	polyAll-tst/img_00712.png
8	polyAll-tst/img_00713.png
5	polyAll-tst/img_00714.png
3	polyAll-tst/img_00715.png
3	polyAll-tst/img_00716.png
7	polyAll-tst/img_00717.png
7	polyAll-tst/img_00718.png
10	polyAll-tst/img_00719.png
5	polyAll-tst/img_00720.png
6	polyAll-tst/img_00721.png
6	polyAll-tst/img_00722.png
3	polyAll-tst/img_00723.png
6	polyAll-tst/img_00724.png
7	polyAll-tst/img_00725.png
4	polyAll-tst/img_00726.png
6	polyAll-tst/img_00727.png
7	polyAll-tst/img_00728.png
3	polyAll-tst/img_00729.png
7	polyAll-tst/img_00730.png
4	polyAll-tst/img_00731.png
5	polyAll-tst/img_00732.png
8	polyAll-tst/img_00733.png
3	polyAll-tst/img_00734.png
9	polyAll-tst/img_00735.png
5	polyAll-tst/img_00736.png
3	polyAll-tst/img_00737.png
7	polyAll-tst/img_00738.png
8	polyAll-tst/img_00739.png
10	polyAll-tst/img_00740.png
5	polyAll-tst/img_00741.png
6	polyAll-tst/img_00742.png
7	polyAll-tst/img_00743.png
8	polyAll-tst/img_00744.png
8	polyAll-tst/img_00745.png
5	polyAll-tst/img_00746.png
5	polyAll-tst/img_00747.png
10	polyAll-tst/img_00748.png
8	polyAll-tst/img_00749.png
7	polyAll-tst/img_00750.png
9	polyAll-tst/img_00751.png
9	polyAll-tst/img_00752.png
6	polyAll-tst/img_00753.png
3	polyAll-tst/img_00754.png
3	polyAll-tst/img_00755.png
7	polyAll-tst/img_00756.png
8	polyAll-tst/img_00757.png
5	polyAll-tst/img_00758.png
7	polyAll-tst/img_00759.png
4	polyAll-tst/img_00760.png
7	polyAll-tst/img_00761.png
3	polyAll-tst/img_00762.png
10	polyAll-tst/img_00763.png
4	polyAll-tst/img_00764.png
7	polyAll-tst/img_00765.png
4	polyAll-tst/img_00766.png
10	polyAll-tst/img_00767.png
3	polyAll-tst/img_00768.png
3	polyAll-tst/img_00769.png
6	polyAll-tst/img_00770.png
3	polyAll-tst/img_00771.png
8	polyAll-tst/img_00772.png
9	polyAll-tst/img_00773.png
10	polyAll-tst/img_00774.png
5	polyAll-tst/img_00775.png
5	polyAll-tst/img_00776.png
6	polyAll-tst/img_00777.png
7	polyAll-tst/img_00778.png
7	polyAll-tst/img_00779.png
4	polyAll-tst/img_00780.png
4	polyAll-tst/img_00781.png
3	polyAll-tst/img_00782.png
4	polyAll-tst/img_00783.png
9	polyAll-tst/img_00784.png
8	polyAll-tst/img_00785.png
10	polyAll-tst/img_00786.png
8	polyAll-tst/img_00787.png
6	polyAll-tst/img_00788.png
6	polyAll-tst/img_00789.png
6	polyAll-tst/img_00790.png
7	polyAll-tst/img_00791.png
3	polyAll-tst/img_00792.png
10	polyAll-tst/img_00793.png
8	polyAll-tst/img_00794.png
7	polyAll-tst/img_00795.png
9	polyAll-tst/img_00796.png
4	polyAll-tst/img_00797.png
8	polyAll-tst/img_00798.png
6	polyAll-tst/img_00799.png
9	polyAll-tst/img_00800.png
7	polyAll-tst/img_00801.png
5	polyAll-tst/img_00802.png
3	polyAll-tst/img_00803.png
10	polyAll-tst/img_00804.png
3	polyAll-tst/img_00805.png
6	polyAll-tst/img_00806.png
3	polyAll-tst/img_00807.png
3	polyAll-tst/img_00808.png
7	polyAll-tst/img_00809.png
8	polyAll-tst/img_00810.png
7	polyAll-tst/img_00811.png
8	polyAll-tst/img_00812.png
10	polyAll-tst/img_00813.png
9	polyAll-tst/img_00814.png
9	polyAll-tst/img_00815.png
7	polyAll-tst/img_00816.png
10	polyAll-tst/img_00817.png
10	polyAll-tst/img_00818.png
6	polyAll-tst/img_00819.png
10	polyAll-tst/img_00820.png
7	polyAll-tst/img_00821.png
6	polyAll-tst/img_00822.png
9	polyAll-tst/img_00823.png
